framework,framework_version,simulator,architecture,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,threshold,configuration_seed
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,17,136,50,6800,0.0041879556360423535,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,18,144,50,7200,0.0042268245545327215,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,19,152,50,7600,0.004007760726837038,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,20,160,50,8000,0.004065435569244781,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,21,168,50,8400,0.0040515217830721095,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,22,176,50,8800,0.003845106032397321,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,23,184,50,9200,0.004061992393629247,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,24,192,50,9600,0.004018997887296381,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,25,200,50,10000,0.0038437788304306365,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,26,208,50,10400,0.0038356618376462525,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,27,216,50,10800,0.003952091272277731,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,28,224,50,11200,0.0037467168906639347,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,29,232,50,11600,0.0040036612659098995,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,8,8,30,240,50,12000,0.003965533436512298,0.01,1091941906
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,1,10,50,500,0.03759595796942524,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,2,20,50,1000,0.05251107433830871,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,3,30,50,1500,0.030083626308318567,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,4,40,50,2000,0.025071142118611854,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,5,50,50,2500,0.0261949187144701,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,6,60,50,3000,0.013200782774412322,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,7,70,50,3500,0.01186680067448687,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,8,80,50,4000,0.010241143473457047,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,9,90,50,4500,0.007262510341752188,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,10,100,50,5000,0.006221363516999152,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,11,110,50,5500,0.006988507864145483,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,12,120,50,6000,0.0039866868017858345,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,13,130,50,6500,0.0030608342421049447,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,14,140,50,7000,0.004143944255403162,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,15,150,50,7500,0.002463242432051775,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,16,160,50,8000,0.002199648984809876,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,17,170,50,8500,0.002469923094231238,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,18,180,50,9000,0.0017475014183632315,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,19,190,50,9500,0.0013604530955320527,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,20,200,50,10000,0.0017321761419465088,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,21,210,50,10500,0.0014572209582513823,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,22,220,50,11000,0.0012328718546793225,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,23,230,50,11500,0.001316040852438083,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,24,240,50,12000,0.0010860566512453044,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,25,250,50,12500,0.0010304776218791017,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,26,260,50,13000,0.0011108049517990454,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,27,270,50,13500,0.0010650297660843465,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,28,280,50,14000,0.0009426548268338141,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,29,290,50,14500,0.0009505684132981355,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,2,30,300,50,15000,0.0009288657746994117,0.01,3885973456
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,1,10,50,500,0.05259222306363469,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,2,20,50,1000,0.03642861652699744,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,3,30,50,1500,0.024536672539845643,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,4,40,50,2000,0.0229958536571399,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,5,50,50,2500,0.010801668067055525,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,6,60,50,3000,0.009871390418487029,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,7,70,50,3500,0.008741183703603913,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,8,80,50,4000,0.004747573381094653,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,9,90,50,4500,0.005184323170589557,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,10,100,50,5000,0.004329861828392914,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,11,110,50,5500,0.002372532894912964,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,12,120,50,6000,0.003362579168287189,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,13,130,50,6500,0.0027102535082809804,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,14,140,50,7000,0.0017867537551168192,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,15,150,50,7500,0.002382656342513107,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,16,160,50,8000,0.001577175926524053,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,17,170,50,8500,0.0014115277953364775,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,18,180,50,9000,0.0014107111784106912,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,19,190,50,9500,0.0012812002541945171,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,20,200,50,10000,0.0011092211990870419,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,21,210,50,10500,0.001315360141940397,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,22,220,50,11000,0.0010374142722330687,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,23,230,50,11500,0.0010174445554160345,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,24,240,50,12000,0.001025082129928519,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,25,250,50,12500,0.0009729013386075002,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,26,260,50,13000,0.0009504608695735875,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,27,270,50,13500,0.0009704145851356079,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,28,280,50,14000,0.0009369369065657239,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,29,290,50,14500,0.000922556622792214,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,3,30,300,50,15000,0.0009431811707175432,0.01,4280225165
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,1,10,50,500,0.0475453355214283,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,2,20,50,1000,0.0316081847398141,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,3,30,50,1500,0.01383927076548273,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,4,40,50,2000,0.008738979686127258,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,5,50,50,2500,0.008593494285639002,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,6,60,50,3000,0.005796132463556724,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,7,70,50,3500,0.0036606060003993527,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,8,80,50,4000,0.003300692347780745,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,9,90,50,4500,0.0020321692350626416,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,10,100,50,5000,0.0020288649113815935,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,11,110,50,5500,0.0021568072331903465,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,12,120,50,6000,0.0015854927568150743,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,13,130,50,6500,0.0016043610448574057,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,14,140,50,7000,0.0014471161603038572,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,15,150,50,7500,0.0012230571824998018,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,16,160,50,8000,0.0013112261967304804,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,17,170,50,8500,0.0012390698731180566,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,18,180,50,9000,0.0010993015581732856,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,19,190,50,9500,0.0010283388025751205,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,20,200,50,10000,0.0010429368204108403,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,21,210,50,10500,0.0010332415966598145,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,22,220,50,11000,0.00101639538110095,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,23,230,50,11500,0.001027631652821659,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,24,240,50,12000,0.0009483472450073404,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,25,250,50,12500,0.0009549076349125846,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,26,260,50,13000,0.0009496076660792526,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,27,270,50,13500,0.0009889237078663194,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,28,280,50,14000,0.0009551869135583783,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,29,290,50,14500,0.0009896094826012988,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,4,30,300,50,15000,0.0009704969375260274,0.01,3683836653
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,1,10,50,500,0.0379366742914692,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,2,20,50,1000,0.019959065285644825,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,3,30,50,1500,0.01104003037581411,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,4,40,50,2000,0.009020754517263658,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,5,50,50,2500,0.006976438071631696,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,6,60,50,3000,0.004456661399682408,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,7,70,50,3500,0.003370706130593682,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,8,80,50,4000,0.0025548904938696854,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,9,90,50,4500,0.00206338739032983,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,10,100,50,5000,0.0022239853677825066,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,11,110,50,5500,0.001447111137876104,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,12,120,50,6000,0.0015223762088928587,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,13,130,50,6500,0.0014115689951624951,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,14,140,50,7000,0.0012036499101001808,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,15,150,50,7500,0.0012123793250067062,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,16,160,50,8000,0.001128736196338834,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,17,170,50,8500,0.0010696777445023688,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,18,180,50,9000,0.0010499868119568292,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,19,190,50,9500,0.0010596887423680453,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,20,200,50,10000,0.000990376500193741,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,21,210,50,10500,0.001040891975230431,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,22,220,50,11000,0.0009517928091724146,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,23,230,50,11500,0.0009972825764735897,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,24,240,50,12000,0.0010033563374640278,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,25,250,50,12500,0.0009607617867498221,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,26,260,50,13000,0.0009550804940431736,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,27,270,50,13500,0.000968008529510113,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,28,280,50,14000,0.0009739963119563362,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,29,290,50,14500,0.0009682830559898844,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,5,30,300,50,15000,0.0009907440445434091,0.01,1355124396
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,1,10,50,500,0.02592847469259339,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,2,20,50,1000,0.017107806830332337,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,3,30,50,1500,0.007163052752312531,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,4,40,50,2000,0.006388065717876925,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,5,50,50,2500,0.004477761042916364,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,6,60,50,3000,0.003811562165252546,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,7,70,50,3500,0.003011640275729334,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,8,80,50,4000,0.002162239049120222,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,9,90,50,4500,0.0017783269504808995,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,10,100,50,5000,0.0018556025670499444,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,11,110,50,5500,0.001449525961641599,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,12,120,50,6000,0.0012238476878420406,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,13,130,50,6500,0.0012473778014499273,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,14,140,50,7000,0.0011652272553049836,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,15,150,50,7500,0.001180221221048968,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,16,160,50,8000,0.0011810983471121183,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,17,170,50,8500,0.0010837018529160846,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,18,180,50,9000,0.0010523482786635615,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,19,190,50,9500,0.001050659989985985,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,20,200,50,10000,0.001020641184205145,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,21,210,50,10500,0.0010204343087015957,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,22,220,50,11000,0.0010246342774870953,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,23,230,50,11500,0.0010247767556171548,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,24,240,50,12000,0.0009769636790245778,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,25,250,50,12500,0.0010013553041740412,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,26,260,50,13000,0.0009927533775985703,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,27,270,50,13500,0.0009474113122343289,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,28,280,50,14000,0.0010188038854841523,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,29,290,50,14500,0.0009920203968212461,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,6,30,300,50,15000,0.0009818342084926567,0.01,1632471756
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,1,10,50,500,0.015426751654422545,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,2,20,50,1000,0.00859673130965334,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,3,30,50,1500,0.008591752520698636,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,4,40,50,2000,0.0061459041390547605,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,5,50,50,2500,0.0030289011292338854,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,6,60,50,3000,0.003075074875918484,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,7,70,50,3500,0.0025304330366133646,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,8,80,50,4000,0.0018589164238120123,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,9,90,50,4500,0.0017438311663460855,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,10,100,50,5000,0.001908576048585578,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,11,110,50,5500,0.0013214150716896508,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,12,120,50,6000,0.0013066080493296234,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,13,130,50,6500,0.0014683132481919286,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,14,140,50,7000,0.0011448249429190786,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,15,150,50,7500,0.0011632742656998104,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,16,160,50,8000,0.001165385336574624,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,17,170,50,8500,0.001079514854313006,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,18,180,50,9000,0.0010672806114119088,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,19,190,50,9500,0.0011024993113871238,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,20,200,50,10000,0.0010364812048001906,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,21,210,50,10500,0.0010048451067134498,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,22,220,50,11000,0.0010442380483680186,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,23,230,50,11500,0.0010212943371863408,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,24,240,50,12000,0.000990057276809142,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,25,250,50,12500,0.0010017411840286328,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,26,260,50,13000,0.0010049872109568817,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,27,270,50,13500,0.0009909454773591436,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,28,280,50,14000,0.0009829655450541348,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,29,290,50,14500,0.0010373877998655437,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,8,30,300,50,15000,0.0009677221546310849,0.01,3868484483
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,1,10,50,500,0.016303268966250364,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,2,20,50,1000,0.008428039041350945,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,3,30,50,1500,0.004138574769499398,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,4,40,50,2000,0.007879905118754218,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,5,50,50,2500,0.0026421486179277116,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,6,60,50,3000,0.0023336574444822217,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,7,70,50,3500,0.0029492073670414906,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,8,80,50,4000,0.0020773230109976054,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,9,90,50,4500,0.001631221435881958,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,10,100,50,5000,0.0015556506681545183,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,11,110,50,5500,0.0013684662710515144,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,12,120,50,6000,0.0013368395791432167,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,13,130,50,6500,0.0012559742989190262,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,14,140,50,7000,0.0011480690192268094,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,15,150,50,7500,0.0011462688668540698,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,16,160,50,8000,0.0011065644028398218,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,17,170,50,8500,0.001020780512032194,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,18,180,50,9000,0.001034865357606851,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,19,190,50,9500,0.001044033453255436,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,20,200,50,10000,0.0010111063650484263,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,21,210,50,10500,0.0010226573685062916,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,22,220,50,11000,0.0010326023163721603,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,23,230,50,11500,0.0010075226452666525,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,24,240,50,12000,0.0010020763157554467,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,25,250,50,12500,0.0009769167994394818,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,26,260,50,13000,0.000997657985202152,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,27,270,50,13500,0.0010136802095281204,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,28,280,50,14000,0.000981520059650285,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,29,290,50,14500,0.0009782039172869965,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,10,10,30,300,50,15000,0.0010108892218668945,0.01,3581463419
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,1,12,50,600,0.04122528214701992,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,2,24,50,1200,0.04579467287245411,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,3,36,50,1800,0.026527876614442718,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,4,48,50,2400,0.016677283047077097,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,5,60,50,3000,0.018432512065753626,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,6,72,50,3600,0.018328456632758616,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,7,84,50,4200,0.009576055937757393,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,8,96,50,4800,0.00716541563727504,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,9,108,50,5400,0.009342881505350427,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,10,120,50,6000,0.007906199019779158,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,11,132,50,6600,0.00441263024290919,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,12,144,50,7200,0.002554917129009792,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,13,156,50,7800,0.002690748440166252,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,14,168,50,8400,0.004208958873660615,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,15,180,50,9000,0.0017075774968143814,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,16,192,50,9600,0.00119475345931286,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,17,204,50,10200,0.0012120672753160237,0.01,922899720
PennyLane,0.44.1,lightning.qubit,grid_2d,12,2,18,216,50,10800,0.0015073314499437587,0.01,922899720
