architecture,n,k,nk,depth,cone_size,cone_fraction,newly_reached,tau_BP
brickwall_1d,14,12,168,5,14,1.0,0,1
brickwall_1d,14,12,168,6,14,1.0,0,1
brickwall_1d,14,12,168,7,14,1.0,0,1
brickwall_1d,14,12,168,8,14,1.0,0,1
brickwall_1d,14,12,168,9,14,1.0,0,1
brickwall_1d,14,12,168,10,14,1.0,0,1
brickwall_1d,14,12,168,11,14,1.0,0,1
brickwall_1d,14,12,168,12,14,1.0,0,1
brickwall_1d,14,12,168,13,14,1.0,0,1
brickwall_1d,14,12,168,14,14,1.0,0,1
brickwall_1d,14,12,168,15,14,1.0,0,1
brickwall_1d,14,12,168,16,14,1.0,0,1
brickwall_1d,14,12,168,17,14,1.0,0,1
brickwall_1d,14,12,168,18,14,1.0,0,1
brickwall_1d,14,12,168,19,14,1.0,0,1
brickwall_1d,14,12,168,20,14,1.0,0,1
brickwall_1d,14,12,168,21,14,1.0,0,1
brickwall_1d,14,14,196,0,14,1.0,14,1
brickwall_1d,14,14,196,1,14,1.0,0,1
brickwall_1d,14,14,196,2,14,1.0,0,1
brickwall_1d,14,14,196,3,14,1.0,0,1
brickwall_1d,14,14,196,4,14,1.0,0,1
brickwall_1d,14,14,196,5,14,1.0,0,1
brickwall_1d,14,14,196,6,14,1.0,0,1
brickwall_1d,14,14,196,7,14,1.0,0,1
brickwall_1d,14,14,196,8,14,1.0,0,1
brickwall_1d,14,14,196,9,14,1.0,0,1
brickwall_1d,14,14,196,10,14,1.0,0,1
brickwall_1d,14,14,196,11,14,1.0,0,1
brickwall_1d,14,14,196,12,14,1.0,0,1
brickwall_1d,14,14,196,13,14,1.0,0,1
brickwall_1d,14,14,196,14,14,1.0,0,1
brickwall_1d,14,14,196,15,14,1.0,0,1
brickwall_1d,14,14,196,16,14,1.0,0,1
brickwall_1d,14,14,196,17,14,1.0,0,1
brickwall_1d,14,14,196,18,14,1.0,0,1
brickwall_1d,14,14,196,19,14,1.0,0,1
brickwall_1d,14,14,196,20,14,1.0,0,1
brickwall_1d,14,14,196,21,14,1.0,0,1
grid_2d,8,2,16,0,2,0.25,2,10
grid_2d,8,2,16,1,3,0.375,1,10
grid_2d,8,2,16,2,6,0.75,3,10
grid_2d,8,2,16,3,8,1.0,2,10
grid_2d,8,2,16,4,8,1.0,0,10
grid_2d,8,2,16,5,8,1.0,0,10
grid_2d,8,2,16,6,8,1.0,0,10
grid_2d,8,2,16,7,8,1.0,0,10
grid_2d,8,2,16,8,8,1.0,0,10
grid_2d,8,2,16,9,8,1.0,0,10
grid_2d,8,2,16,10,8,1.0,0,10
grid_2d,8,2,16,11,8,1.0,0,10
grid_2d,8,2,16,12,8,1.0,0,10
grid_2d,8,2,16,13,8,1.0,0,10
grid_2d,8,2,16,14,8,1.0,0,10
grid_2d,8,2,16,15,8,1.0,0,10
grid_2d,8,2,16,16,8,1.0,0,10
grid_2d,8,2,16,17,8,1.0,0,10
grid_2d,8,2,16,18,8,1.0,0,10
grid_2d,8,2,16,19,8,1.0,0,10
grid_2d,8,2,16,20,8,1.0,0,10
grid_2d,8,2,16,21,8,1.0,0,10
grid_2d,8,3,24,0,3,0.375,3,8
grid_2d,8,3,24,1,5,0.625,2,8
grid_2d,8,3,24,2,6,0.75,1,8
grid_2d,8,3,24,3,8,1.0,2,8
grid_2d,8,3,24,4,8,1.0,0,8
grid_2d,8,3,24,5,8,1.0,0,8
grid_2d,8,3,24,6,8,1.0,0,8
grid_2d,8,3,24,7,8,1.0,0,8
grid_2d,8,3,24,8,8,1.0,0,8
grid_2d,8,3,24,9,8,1.0,0,8
grid_2d,8,3,24,10,8,1.0,0,8
grid_2d,8,3,24,11,8,1.0,0,8
grid_2d,8,3,24,12,8,1.0,0,8
grid_2d,8,3,24,13,8,1.0,0,8
grid_2d,8,3,24,14,8,1.0,0,8
grid_2d,8,3,24,15,8,1.0,0,8
grid_2d,8,3,24,16,8,1.0,0,8
grid_2d,8,3,24,17,8,1.0,0,8
grid_2d,8,3,24,18,8,1.0,0,8
grid_2d,8,3,24,19,8,1.0,0,8
grid_2d,8,3,24,20,8,1.0,0,8
grid_2d,8,3,24,21,8,1.0,0,8
grid_2d,8,4,32,0,4,0.5,4,6
grid_2d,8,4,32,1,6,0.75,2,6
grid_2d,8,4,32,2,8,1.0,2,6
grid_2d,8,4,32,3,8,1.0,0,6
grid_2d,8,4,32,4,8,1.0,0,6
grid_2d,8,4,32,5,8,1.0,0,6
grid_2d,8,4,32,6,8,1.0,0,6
grid_2d,8,4,32,7,8,1.0,0,6
grid_2d,8,4,32,8,8,1.0,0,6
grid_2d,8,4,32,9,8,1.0,0,6
grid_2d,8,4,32,10,8,1.0,0,6
grid_2d,8,4,32,11,8,1.0,0,6
grid_2d,8,4,32,12,8,1.0,0,6
grid_2d,8,4,32,13,8,1.0,0,6
grid_2d,8,4,32,14,8,1.0,0,6
grid_2d,8,4,32,15,8,1.0,0,6
grid_2d,8,4,32,16,8,1.0,0,6
grid_2d,8,4,32,17,8,1.0,0,6
grid_2d,8,4,32,18,8,1.0,0,6
grid_2d,8,4,32,19,8,1.0,0,6
grid_2d,8,4,32,20,8,1.0,0,6
grid_2d,8,4,32,21,8,1.0,0,6
grid_2d,8,5,40,0,5,0.625,5,6
grid_2d,8,5,40,1,7,0.875,2,6
grid_2d,8,5,40,2,8,1.0,1,6
grid_2d,8,5,40,3,8,1.0,0,6
grid_2d,8,5,40,4,8,1.0,0,6
grid_2d,8,5,40,5,8,1.0,0,6
grid_2d,8,5,40,6,8,1.0,0,6
grid_2d,8,5,40,7,8,1.0,0,6
grid_2d,8,5,40,8,8,1.0,0,6
grid_2d,8,5,40,9,8,1.0,0,6
grid_2d,8,5,40,10,8,1.0,0,6
grid_2d,8,5,40,11,8,1.0,0,6
grid_2d,8,5,40,12,8,1.0,0,6
grid_2d,8,5,40,13,8,1.0,0,6
grid_2d,8,5,40,14,8,1.0,0,6
grid_2d,8,5,40,15,8,1.0,0,6
grid_2d,8,5,40,16,8,1.0,0,6
grid_2d,8,5,40,17,8,1.0,0,6
grid_2d,8,5,40,18,8,1.0,0,6
grid_2d,8,5,40,19,8,1.0,0,6
grid_2d,8,5,40,20,8,1.0,0,6
grid_2d,8,5,40,21,8,1.0,0,6
grid_2d,8,6,48,0,6,0.75,6,6
grid_2d,8,6,48,1,7,0.875,1,6
grid_2d,8,6,48,2,8,1.0,1,6
grid_2d,8,6,48,3,8,1.0,0,6
grid_2d,8,6,48,4,8,1.0,0,6
grid_2d,8,6,48,5,8,1.0,0,6
grid_2d,8,6,48,6,8,1.0,0,6
grid_2d,8,6,48,7,8,1.0,0,6
grid_2d,8,6,48,8,8,1.0,0,6
grid_2d,8,6,48,9,8,1.0,0,6
grid_2d,8,6,48,10,8,1.0,0,6
grid_2d,8,6,48,11,8,1.0,0,6
grid_2d,8,6,48,12,8,1.0,0,6
grid_2d,8,6,48,13,8,1.0,0,6
grid_2d,8,6,48,14,8,1.0,0,6
grid_2d,8,6,48,15,8,1.0,0,6
grid_2d,8,6,48,16,8,1.0,0,6
grid_2d,8,6,48,17,8,1.0,0,6
grid_2d,8,6,48,18,8,1.0,0,6
grid_2d,8,6,48,19,8,1.0,0,6
grid_2d,8,6,48,20,8,1.0,0,6
grid_2d,8,6,48,21,8,1.0,0,6
grid_2d,8,8,64,0,8,1.0,8,5
grid_2d,8,8,64,1,8,1.0,0,5
grid_2d,8,8,64,2,8,1.0,0,5
grid_2d,8,8,64,3,8,1.0,0,5
grid_2d,8,8,64,4,8,1.0,0,5
grid_2d,8,8,64,5,8,1.0,0,5
grid_2d,8,8,64,6,8,1.0,0,5
grid_2d,8,8,64,7,8,1.0,0,5
grid_2d,8,8,64,8,8,1.0,0,5
grid_2d,8,8,64,9,8,1.0,0,5
grid_2d,8,8,64,10,8,1.0,0,5
grid_2d,8,8,64,11,8,1.0,0,5
grid_2d,8,8,64,12,8,1.0,0,5
grid_2d,8,8,64,13,8,1.0,0,5
grid_2d,8,8,64,14,8,1.0,0,5
grid_2d,8,8,64,15,8,1.0,0,5
grid_2d,8,8,64,16,8,1.0,0,5
grid_2d,8,8,64,17,8,1.0,0,5
grid_2d,8,8,64,18,8,1.0,0,5
grid_2d,8,8,64,19,8,1.0,0,5
grid_2d,8,8,64,20,8,1.0,0,5
grid_2d,8,8,64,21,8,1.0,0,5
grid_2d,10,2,20,0,2,0.2,2,9
grid_2d,10,2,20,1,3,0.3,1,9
grid_2d,10,2,20,2,6,0.6,3,9
grid_2d,10,2,20,3,8,0.8,2,9
grid_2d,10,2,20,4,8,0.8,0,9
grid_2d,10,2,20,5,10,1.0,2,9
grid_2d,10,2,20,6,10,1.0,0,9
grid_2d,10,2,20,7,10,1.0,0,9
grid_2d,10,2,20,8,10,1.0,0,9
grid_2d,10,2,20,9,10,1.0,0,9
grid_2d,10,2,20,10,10,1.0,0,9
grid_2d,10,2,20,11,10,1.0,0,9
grid_2d,10,2,20,12,10,1.0,0,9
grid_2d,10,2,20,13,10,1.0,0,9
grid_2d,10,2,20,14,10,1.0,0,9
grid_2d,10,2,20,15,10,1.0,0,9
grid_2d,10,2,20,16,10,1.0,0,9
grid_2d,10,2,20,17,10,1.0,0,9
grid_2d,10,2,20,18,10,1.0,0,9
grid_2d,10,2,20,19,10,1.0,0,9
grid_2d,10,2,20,20,10,1.0,0,9
grid_2d,10,2,20,21,10,1.0,0,9
grid_2d,10,3,30,0,3,0.3,3,6
grid_2d,10,3,30,1,5,0.5,2,6
grid_2d,10,3,30,2,6,0.6,1,6
grid_2d,10,3,30,3,8,0.8,2,6
grid_2d,10,3,30,4,8,0.8,0,6
grid_2d,10,3,30,5,10,1.0,2,6
grid_2d,10,3,30,6,10,1.0,0,6
grid_2d,10,3,30,7,10,1.0,0,6
grid_2d,10,3,30,8,10,1.0,0,6
grid_2d,10,3,30,9,10,1.0,0,6
grid_2d,10,3,30,10,10,1.0,0,6
grid_2d,10,3,30,11,10,1.0,0,6
grid_2d,10,3,30,12,10,1.0,0,6
grid_2d,10,3,30,13,10,1.0,0,6
grid_2d,10,3,30,14,10,1.0,0,6
grid_2d,10,3,30,15,10,1.0,0,6
grid_2d,10,3,30,16,10,1.0,0,6
grid_2d,10,3,30,17,10,1.0,0,6
grid_2d,10,3,30,18,10,1.0,0,6
grid_2d,10,3,30,19,10,1.0,0,6
grid_2d,10,3,30,20,10,1.0,0,6
grid_2d,10,3,30,21,10,1.0,0,6
grid_2d,10,4,40,0,4,0.4,4,4
grid_2d,10,4,40,1,7,0.7,3,4
grid_2d,10,4,40,2,10,1.0,3,4
grid_2d,10,4,40,3,10,1.0,0,4
grid_2d,10,4,40,4,10,1.0,0,4
grid_2d,10,4,40,5,10,1.0,0,4
grid_2d,10,4,40,6,10,1.0,0,4
grid_2d,10,4,40,7,10,1.0,0,4
grid_2d,10,4,40,8,10,1.0,0,4
grid_2d,10,4,40,9,10,1.0,0,4
grid_2d,10,4,40,10,10,1.0,0,4
grid_2d,10,4,40,11,10,1.0,0,4
grid_2d,10,4,40,12,10,1.0,0,4
grid_2d,10,4,40,13,10,1.0,0,4
grid_2d,10,4,40,14,10,1.0,0,4
grid_2d,10,4,40,15,10,1.0,0,4
grid_2d,10,4,40,16,10,1.0,0,4
grid_2d,10,4,40,17,10,1.0,0,4
grid_2d,10,4,40,18,10,1.0,0,4
grid_2d,10,4,40,19,10,1.0,0,4
grid_2d,10,4,40,20,10,1.0,0,4
grid_2d,10,4,40,21,10,1.0,0,4
grid_2d,10,5,50,0,5,0.5,5,4
grid_2d,10,5,50,1,8,0.8,3,4
grid_2d,10,5,50,2,10,1.0,2,4
grid_2d,10,5,50,3,10,1.0,0,4
grid_2d,10,5,50,4,10,1.0,0,4
grid_2d,10,5,50,5,10,1.0,0,4
grid_2d,10,5,50,6,10,1.0,0,4
grid_2d,10,5,50,7,10,1.0,0,4
grid_2d,10,5,50,8,10,1.0,0,4
grid_2d,10,5,50,9,10,1.0,0,4
grid_2d,10,5,50,10,10,1.0,0,4
grid_2d,10,5,50,11,10,1.0,0,4
grid_2d,10,5,50,12,10,1.0,0,4
grid_2d,10,5,50,13,10,1.0,0,4
grid_2d,10,5,50,14,10,1.0,0,4
grid_2d,10,5,50,15,10,1.0,0,4
grid_2d,10,5,50,16,10,1.0,0,4
grid_2d,10,5,50,17,10,1.0,0,4
grid_2d,10,5,50,18,10,1.0,0,4
grid_2d,10,5,50,19,10,1.0,0,4
grid_2d,10,5,50,20,10,1.0,0,4
grid_2d,10,5,50,21,10,1.0,0,4
grid_2d,10,6,60,0,6,0.6,6,3
grid_2d,10,6,60,1,9,0.9,3,3
grid_2d,10,6,60,2,10,1.0,1,3
grid_2d,10,6,60,3,10,1.0,0,3
grid_2d,10,6,60,4,10,1.0,0,3
grid_2d,10,6,60,5,10,1.0,0,3
grid_2d,10,6,60,6,10,1.0,0,3
grid_2d,10,6,60,7,10,1.0,0,3
grid_2d,10,6,60,8,10,1.0,0,3
grid_2d,10,6,60,9,10,1.0,0,3
grid_2d,10,6,60,10,10,1.0,0,3
grid_2d,10,6,60,11,10,1.0,0,3
grid_2d,10,6,60,12,10,1.0,0,3
grid_2d,10,6,60,13,10,1.0,0,3
grid_2d,10,6,60,14,10,1.0,0,3
grid_2d,10,6,60,15,10,1.0,0,3
grid_2d,10,6,60,16,10,1.0,0,3
grid_2d,10,6,60,17,10,1.0,0,3
grid_2d,10,6,60,18,10,1.0,0,3
grid_2d,10,6,60,19,10,1.0,0,3
grid_2d,10,6,60,20,10,1.0,0,3
grid_2d,10,6,60,21,10,1.0,0,3
grid_2d,10,8,80,0,8,0.8,8,2
grid_2d,10,8,80,1,9,0.9,1,2
grid_2d,10,8,80,2,10,1.0,1,2
grid_2d,10,8,80,3,10,1.0,0,2
grid_2d,10,8,80,4,10,1.0,0,2
grid_2d,10,8,80,5,10,1.0,0,2
grid_2d,10,8,80,6,10,1.0,0,2
grid_2d,10,8,80,7,10,1.0,0,2
grid_2d,10,8,80,8,10,1.0,0,2
grid_2d,10,8,80,9,10,1.0,0,2
grid_2d,10,8,80,10,10,1.0,0,2
grid_2d,10,8,80,11,10,1.0,0,2
grid_2d,10,8,80,12,10,1.0,0,2
grid_2d,10,8,80,13,10,1.0,0,2
grid_2d,10,8,80,14,10,1.0,0,2
grid_2d,10,8,80,15,10,1.0,0,2
grid_2d,10,8,80,16,10,1.0,0,2
grid_2d,10,8,80,17,10,1.0,0,2
grid_2d,10,8,80,18,10,1.0,0,2
grid_2d,10,8,80,19,10,1.0,0,2
grid_2d,10,8,80,20,10,1.0,0,2
grid_2d,10,8,80,21,10,1.0,0,2
grid_2d,10,10,100,0,10,1.0,10,2
grid_2d,10,10,100,1,10,1.0,0,2
grid_2d,10,10,100,2,10,1.0,0,2
grid_2d,10,10,100,3,10,1.0,0,2
grid_2d,10,10,100,4,10,1.0,0,2
grid_2d,10,10,100,5,10,1.0,0,2
grid_2d,10,10,100,6,10,1.0,0,2
grid_2d,10,10,100,7,10,1.0,0,2
grid_2d,10,10,100,8,10,1.0,0,2
grid_2d,10,10,100,9,10,1.0,0,2
grid_2d,10,10,100,10,10,1.0,0,2
grid_2d,10,10,100,11,10,1.0,0,2
grid_2d,10,10,100,12,10,1.0,0,2
grid_2d,10,10,100,13,10,1.0,0,2
grid_2d,10,10,100,14,10,1.0,0,2
grid_2d,10,10,100,15,10,1.0,0,2
grid_2d,10,10,100,16,10,1.0,0,2
grid_2d,10,10,100,17,10,1.0,0,2
grid_2d,10,10,100,18,10,1.0,0,2
grid_2d,10,10,100,19,10,1.0,0,2
grid_2d,10,10,100,20,10,1.0,0,2
grid_2d,10,10,100,21,10,1.0,0,2
grid_2d,12,2,24,0,2,0.16666666666666666,2,7
grid_2d,12,2,24,1,2,0.16666666666666666,0,7
grid_2d,12,2,24,2,2,0.16666666666666666,0,7
grid_2d,12,2,24,3,3,0.25,1,7
grid_2d,12,2,24,4,6,0.5,3,7
grid_2d,12,2,24,5,8,0.6666666666666666,2,7
grid_2d,12,2,24,6,10,0.8333333333333334,2,7
grid_2d,12,2,24,7,12,1.0,2,7
grid_2d,12,2,24,8,12,1.0,0,7
grid_2d,12,2,24,9,12,1.0,0,7
grid_2d,12,2,24,10,12,1.0,0,7
grid_2d,12,2,24,11,12,1.0,0,7
grid_2d,12,2,24,12,12,1.0,0,7
grid_2d,12,2,24,13,12,1.0,0,7
grid_2d,12,2,24,14,12,1.0,0,7
grid_2d,12,2,24,15,12,1.0,0,7
grid_2d,12,2,24,16,12,1.0,0,7
grid_2d,12,2,24,17,12,1.0,0,7
grid_2d,12,2,24,18,12,1.0,0,7
grid_2d,12,2,24,19,12,1.0,0,7
grid_2d,12,2,24,20,12,1.0,0,7
grid_2d,12,2,24,21,12,1.0,0,7
grid_2d,12,3,36,0,3,0.25,3,7
grid_2d,12,3,36,1,4,0.3333333333333333,1,7
grid_2d,12,3,36,2,4,0.3333333333333333,0,7
grid_2d,12,3,36,3,6,0.5,2,7
grid_2d,12,3,36,4,8,0.6666666666666666,2,7
grid_2d,12,3,36,5,8,0.6666666666666666,0,7
grid_2d,12,3,36,6,10,0.8333333333333334,2,7
grid_2d,12,3,36,7,12,1.0,2,7
grid_2d,12,3,36,8,12,1.0,0,7
grid_2d,12,3,36,9,12,1.0,0,7
grid_2d,12,3,36,10,12,1.0,0,7
grid_2d,12,3,36,11,12,1.0,0,7
grid_2d,12,3,36,12,12,1.0,0,7
grid_2d,12,3,36,13,12,1.0,0,7
grid_2d,12,3,36,14,12,1.0,0,7
grid_2d,12,3,36,15,12,1.0,0,7
grid_2d,12,3,36,16,12,1.0,0,7
grid_2d,12,3,36,17,12,1.0,0,7
grid_2d,12,3,36,18,12,1.0,0,7
grid_2d,12,3,36,19,12,1.0,0,7
grid_2d,12,3,36,20,12,1.0,0,7
grid_2d,12,3,36,21,12,1.0,0,7
grid_2d,12,4,48,0,4,0.3333333333333333,4,4
grid_2d,12,4,48,1,4,0.3333333333333333,0,4
grid_2d,12,4,48,2,4,0.3333333333333333,0,4
grid_2d,12,4,48,3,6,0.5,2,4
grid_2d,12,4,48,4,8,0.6666666666666666,2,4
grid_2d,12,4,48,5,8,0.6666666666666666,0,4
grid_2d,12,4,48,6,10,0.8333333333333334,2,4
grid_2d,12,4,48,7,12,1.0,2,4
grid_2d,12,4,48,8,12,1.0,0,4
grid_2d,12,4,48,9,12,1.0,0,4
grid_2d,12,4,48,10,12,1.0,0,4
grid_2d,12,4,48,11,12,1.0,0,4
grid_2d,12,4,48,12,12,1.0,0,4
grid_2d,12,4,48,13,12,1.0,0,4
grid_2d,12,4,48,14,12,1.0,0,4
grid_2d,12,4,48,15,12,1.0,0,4
grid_2d,12,4,48,16,12,1.0,0,4
grid_2d,12,4,48,17,12,1.0,0,4
grid_2d,12,4,48,18,12,1.0,0,4
grid_2d,12,4,48,19,12,1.0,0,4
grid_2d,12,4,48,20,12,1.0,0,4
grid_2d,12,4,48,21,12,1.0,0,4
grid_2d,12,5,60,0,5,0.4166666666666667,5,3
grid_2d,12,5,60,1,6,0.5,1,3
grid_2d,12,5,60,2,7,0.5833333333333334,1,3
grid_2d,12,5,60,3,9,0.75,2,3
grid_2d,12,5,60,4,11,0.9166666666666666,2,3
grid_2d,12,5,60,5,12,1.0,1,3
grid_2d,12,5,60,6,12,1.0,0,3
grid_2d,12,5,60,7,12,1.0,0,3
grid_2d,12,5,60,8,12,1.0,0,3
grid_2d,12,5,60,9,12,1.0,0,3
grid_2d,12,5,60,10,12,1.0,0,3
grid_2d,12,5,60,11,12,1.0,0,3
grid_2d,12,5,60,12,12,1.0,0,3
grid_2d,12,5,60,13,12,1.0,0,3
grid_2d,12,5,60,14,12,1.0,0,3
grid_2d,12,5,60,15,12,1.0,0,3
grid_2d,12,5,60,16,12,1.0,0,3
grid_2d,12,5,60,17,12,1.0,0,3
grid_2d,12,5,60,18,12,1.0,0,3
grid_2d,12,5,60,19,12,1.0,0,3
grid_2d,12,5,60,20,12,1.0,0,3
grid_2d,12,5,60,21,12,1.0,0,3
grid_2d,12,6,72,0,6,0.5,6,3
grid_2d,12,6,72,1,6,0.5,0,3
grid_2d,12,6,72,2,7,0.5833333333333334,1,3
grid_2d,12,6,72,3,9,0.75,2,3
grid_2d,12,6,72,4,11,0.9166666666666666,2,3
grid_2d,12,6,72,5,12,1.0,1,3
grid_2d,12,6,72,6,12,1.0,0,3
grid_2d,12,6,72,7,12,1.0,0,3
grid_2d,12,6,72,8,12,1.0,0,3
grid_2d,12,6,72,9,12,1.0,0,3
grid_2d,12,6,72,10,12,1.0,0,3
grid_2d,12,6,72,11,12,1.0,0,3
grid_2d,12,6,72,12,12,1.0,0,3
grid_2d,12,6,72,13,12,1.0,0,3
grid_2d,12,6,72,14,12,1.0,0,3
grid_2d,12,6,72,15,12,1.0,0,3
grid_2d,12,6,72,16,12,1.0,0,3
grid_2d,12,6,72,17,12,1.0,0,3
grid_2d,12,6,72,18,12,1.0,0,3
grid_2d,12,6,72,19,12,1.0,0,3
grid_2d,12,6,72,20,12,1.0,0,3
grid_2d,12,6,72,21,12,1.0,0,3
grid_2d,12,8,96,0,8,0.6666666666666666,8,3
grid_2d,12,8,96,1,8,0.6666666666666666,0,3
grid_2d,12,8,96,2,10,0.8333333333333334,2,3
grid_2d,12,8,96,3,12,1.0,2,3
grid_2d,12,8,96,4,12,1.0,0,3
grid_2d,12,8,96,5,12,1.0,0,3
grid_2d,12,8,96,6,12,1.0,0,3
grid_2d,12,8,96,7,12,1.0,0,3
grid_2d,12,8,96,8,12,1.0,0,3
grid_2d,12,8,96,9,12,1.0,0,3
grid_2d,12,8,96,10,12,1.0,0,3
grid_2d,12,8,96,11,12,1.0,0,3
grid_2d,12,8,96,12,12,1.0,0,3
grid_2d,12,8,96,13,12,1.0,0,3
grid_2d,12,8,96,14,12,1.0,0,3
grid_2d,12,8,96,15,12,1.0,0,3
grid_2d,12,8,96,16,12,1.0,0,3
grid_2d,12,8,96,17,12,1.0,0,3
grid_2d,12,8,96,18,12,1.0,0,3
grid_2d,12,8,96,19,12,1.0,0,3
grid_2d,12,8,96,20,12,1.0,0,3
grid_2d,12,8,96,21,12,1.0,0,3
grid_2d,12,10,120,0,10,0.8333333333333334,10,2
grid_2d,12,10,120,1,10,0.8333333333333334,0,2
grid_2d,12,10,120,2,11,0.9166666666666666,1,2
grid_2d,12,10,120,3,12,1.0,1,2
grid_2d,12,10,120,4,12,1.0,0,2
grid_2d,12,10,120,5,12,1.0,0,2
grid_2d,12,10,120,6,12,1.0,0,2
grid_2d,12,10,120,7,12,1.0,0,2
grid_2d,12,10,120,8,12,1.0,0,2
grid_2d,12,10,120,9,12,1.0,0,2
grid_2d,12,10,120,10,12,1.0,0,2
grid_2d,12,10,120,11,12,1.0,0,2
grid_2d,12,10,120,12,12,1.0,0,2
grid_2d,12,10,120,13,12,1.0,0,2
grid_2d,12,10,120,14,12,1.0,0,2
grid_2d,12,10,120,15,12,1.0,0,2
grid_2d,12,10,120,16,12,1.0,0,2
grid_2d,12,10,120,17,12,1.0,0,2
grid_2d,12,10,120,18,12,1.0,0,2
grid_2d,12,10,120,19,12,1.0,0,2
grid_2d,12,10,120,20,12,1.0,0,2
grid_2d,12,10,120,21,12,1.0,0,2
grid_2d,12,12,144,0,12,1.0,12,2
grid_2d,12,12,144,1,12,1.0,0,2
grid_2d,12,12,144,2,12,1.0,0,2
grid_2d,12,12,144,3,12,1.0,0,2
grid_2d,12,12,144,4,12,1.0,0,2
grid_2d,12,12,144,5,12,1.0,0,2
grid_2d,12,12,144,6,12,1.0,0,2
grid_2d,12,12,144,7,12,1.0,0,2
grid_2d,12,12,144,8,12,1.0,0,2
grid_2d,12,12,144,9,12,1.0,0,2
grid_2d,12,12,144,10,12,1.0,0,2
grid_2d,12,12,144,11,12,1.0,0,2
grid_2d,12,12,144,12,12,1.0,0,2
grid_2d,12,12,144,13,12,1.0,0,2
grid_2d,12,12,144,14,12,1.0,0,2
grid_2d,12,12,144,15,12,1.0,0,2
grid_2d,12,12,144,16,12,1.0,0,2
grid_2d,12,12,144,17,12,1.0,0,2
grid_2d,12,12,144,18,12,1.0,0,2
grid_2d,12,12,144,19,12,1.0,0,2
grid_2d,12,12,144,20,12,1.0,0,2
grid_2d,12,12,144,21,12,1.0,0,2
grid_2d,14,2,28,0,2,0.14285714285714285,2,7
grid_2d,14,2,28,1,3,0.21428571428571427,1,7
grid_2d,14,2,28,2,6,0.42857142857142855,3,7
grid_2d,14,2,28,3,8,0.5714285714285714,2,7
grid_2d,14,2,28,4,8,0.5714285714285714,0,7
grid_2d,14,2,28,5,10,0.7142857142857143,2,7
grid_2d,14,2,28,6,12,0.8571428571428571,2,7
grid_2d,14,2,28,7,12,0.8571428571428571,0,7
grid_2d,14,2,28,8,14,1.0,2,7
grid_2d,14,2,28,9,14,1.0,0,7
grid_2d,14,2,28,10,14,1.0,0,7
grid_2d,14,2,28,11,14,1.0,0,7
grid_2d,14,2,28,12,14,1.0,0,7
grid_2d,14,2,28,13,14,1.0,0,7
grid_2d,14,2,28,14,14,1.0,0,7
grid_2d,14,2,28,15,14,1.0,0,7
grid_2d,14,2,28,16,14,1.0,0,7
grid_2d,14,2,28,17,14,1.0,0,7
grid_2d,14,2,28,18,14,1.0,0,7
grid_2d,14,2,28,19,14,1.0,0,7
grid_2d,14,2,28,20,14,1.0,0,7
grid_2d,14,2,28,21,14,1.0,0,7
grid_2d,14,3,42,0,3,0.21428571428571427,3,5
grid_2d,14,3,42,1,5,0.35714285714285715,2,5
grid_2d,14,3,42,2,6,0.42857142857142855,1,5
grid_2d,14,3,42,3,8,0.5714285714285714,2,5
grid_2d,14,3,42,4,8,0.5714285714285714,0,5
grid_2d,14,3,42,5,10,0.7142857142857143,2,5
grid_2d,14,3,42,6,12,0.8571428571428571,2,5
grid_2d,14,3,42,7,12,0.8571428571428571,0,5
grid_2d,14,3,42,8,14,1.0,2,5
grid_2d,14,3,42,9,14,1.0,0,5
grid_2d,14,3,42,10,14,1.0,0,5
grid_2d,14,3,42,11,14,1.0,0,5
grid_2d,14,3,42,12,14,1.0,0,5
grid_2d,14,3,42,13,14,1.0,0,5
grid_2d,14,3,42,14,14,1.0,0,5
grid_2d,14,3,42,15,14,1.0,0,5
grid_2d,14,3,42,16,14,1.0,0,5
grid_2d,14,3,42,17,14,1.0,0,5
grid_2d,14,3,42,18,14,1.0,0,5
grid_2d,14,3,42,19,14,1.0,0,5
grid_2d,14,3,42,20,14,1.0,0,5
grid_2d,14,3,42,21,14,1.0,0,5
grid_2d,14,4,56,0,4,0.2857142857142857,4,4
grid_2d,14,4,56,1,7,0.5,3,4
grid_2d,14,4,56,2,10,0.7142857142857143,3,4
grid_2d,14,4,56,3,12,0.8571428571428571,2,4
grid_2d,14,4,56,4,12,0.8571428571428571,0,4
grid_2d,14,4,56,5,14,1.0,2,4
grid_2d,14,4,56,6,14,1.0,0,4
grid_2d,14,4,56,7,14,1.0,0,4
grid_2d,14,4,56,8,14,1.0,0,4
grid_2d,14,4,56,9,14,1.0,0,4
grid_2d,14,4,56,10,14,1.0,0,4
grid_2d,14,4,56,11,14,1.0,0,4
grid_2d,14,4,56,12,14,1.0,0,4
grid_2d,14,4,56,13,14,1.0,0,4
grid_2d,14,4,56,14,14,1.0,0,4
grid_2d,14,4,56,15,14,1.0,0,4
grid_2d,14,4,56,16,14,1.0,0,4
grid_2d,14,4,56,17,14,1.0,0,4
grid_2d,14,4,56,18,14,1.0,0,4
grid_2d,14,4,56,19,14,1.0,0,4
grid_2d,14,4,56,20,14,1.0,0,4
grid_2d,14,4,56,21,14,1.0,0,4
grid_2d,14,5,70,0,5,0.35714285714285715,5,3
