bootstrap_id,A,c
528,585.5493297296898,1.1762758890743357
529,1881.8621489141935,1.4996634009562013
530,1470.6220365294557,1.3745993133440648
531,4061.309451534712,1.651248367962337
532,1890.3728519885954,1.4722913225781822
533,5058.810622750737,1.7113876716342746
534,932.9742184553555,1.3008663914122105
535,1043.8302369066237,1.3155719559182644
536,1846.4665346552124,1.4725290653863652
537,1001.7581047928996,1.2921189117774516
538,3826.6425450040533,1.6572970449641589
539,1880.9479267738814,1.4604809047360765
540,980.8258413181584,1.3082608903391673
541,2018.3837393889705,1.461426213977917
542,820.7440280512471,1.2536043516056004
543,1732.1864142764248,1.4786878906018932
544,1652.8558337042143,1.434711746825114
545,892.9122125456353,1.2861192036486815
546,1277.3670329640725,1.3767010302246394
547,831.7080685036323,1.2694723640514263
548,1070.9979171683951,1.3316106773966976
549,918.2124167174146,1.2628905987136771
550,1235.8920405648494,1.4095346339211636
551,566.3263452079674,1.185014015241508
552,909.2238364969404,1.3166528454859066
553,844.8770884784009,1.283311788247232
554,2292.931509518293,1.5267556078219193
555,1037.845880667483,1.3013777425059412
556,874.272262210118,1.346204820481754
557,1318.4811441633133,1.4014824336210197
558,1390.353537277202,1.4235204680977052
559,1122.2109947074264,1.315031728138523
560,931.4887004641811,1.3155440612689164
561,1274.344015858348,1.3739068257216234
562,2054.6163072615577,1.4697236591501281
563,1608.4188764884693,1.4259288555508536
564,993.4035595023927,1.2999463078097049
565,811.8213153693406,1.2585825535277497
566,905.6592496578666,1.3366677066689192
567,970.4920846496994,1.2845786285895553
568,1459.5438743398865,1.3874853726001937
569,879.2015663705527,1.2839226435752584
570,713.7510308929035,1.2360476064328407
571,785.2106809823516,1.2482066323307646
572,1946.9101938460863,1.4606015504809524
573,874.1738829374004,1.2733465299362314
574,1066.6894896192953,1.3024699594059221
575,1704.5103273994953,1.4389332813009914
576,1271.8607396022578,1.402721649059926
577,1205.6709549405123,1.3863878126942824
578,2801.0291264753137,1.5862614255080454
579,709.4650095371636,1.235450196476
580,1559.0914153356805,1.4189917481073757
581,3211.722275216065,1.6205871110197088
582,1115.3521880496087,1.3597326104437202
583,986.1894771739368,1.3075766092329373
584,1153.8626702559848,1.333402656745949
585,1641.5195553204974,1.4350697544781115
586,950.7196900317995,1.2817705499206749
587,1104.5465493402276,1.3602872386547482
588,1374.3673990113728,1.407172858617817
589,1894.2579965378466,1.4868109875772526
590,1808.5695578604216,1.4612471447793967
591,1378.5553442572807,1.3920612106053414
592,3027.421120943521,1.632606788008613
593,2520.7147456898565,1.5683607287987436
594,1864.5562346579045,1.4969929654744667
595,3323.984476102537,1.608473938932964
596,853.9031955727909,1.2918246798196324
597,4480.364440500091,1.6988970557095475
598,911.4050633294535,1.307430935039424
599,1180.6733858461655,1.3814845237894096
600,1702.2464221198688,1.4687712057637043
601,999.068843020114,1.3423538524598597
602,1617.3025509137349,1.431200126443076
603,1969.1011216450001,1.4881548218572964
604,1867.8157106856158,1.491175695838427
605,904.1054438453185,1.302597574111279
606,815.8016693240866,1.242695518716608
607,1070.1608115524814,1.3134499420722148
608,1728.1598054994654,1.4420965512525008
609,921.8899360971384,1.2971972726324303
610,1373.2642546123109,1.4151676882283708
611,824.1334676068715,1.2696419941824866
612,957.9862394661648,1.3131887213740012
613,713.1378007074238,1.2086659438537424
614,1609.890852045131,1.4484151818859157
615,867.6936464683469,1.257773976038203
616,816.7851481402015,1.281669072117958
617,931.9771368992057,1.3008638085789892
618,743.3747388677166,1.2060381565067746
619,3019.9587524565654,1.5642984706571752
620,3226.115292663559,1.5981182860886058
621,1126.9967956792327,1.3440109860637317
622,1204.4632299129034,1.3819681201904725
623,1527.2452616644225,1.412611062084714
624,1288.017856312521,1.3859713068127903
625,958.7967728640776,1.3107228549626206
626,881.849492786148,1.307250638186631
627,914.0395149237678,1.307201754434174
628,3190.279443260195,1.6006900455461994
629,2330.809936628116,1.5415921984590915
630,963.9457180850181,1.3287308861420515
631,1743.1122092514177,1.4455190566091778
632,772.6521805369763,1.2317677911605467
633,1161.7810734169557,1.3418720297995737
634,673.6674958186225,1.2037791790071344
635,665.3146059517732,1.2112401540960267
636,977.7457658122844,1.3070144730859767
637,1012.6778940103914,1.3214630205462923
638,2347.866895966898,1.510288538628043
639,801.2069321759396,1.234185676848096
640,691.3499695432415,1.222762718668367
641,1084.958387090678,1.3370995129546586
642,803.6881368653422,1.2594826021885017
643,587.3420071475801,1.183185309001202
644,3737.613172758747,1.670281349104426
645,1460.0960781851554,1.4298355583955589
646,501.5026926359538,1.1221666818155747
647,657.5199026955601,1.2151258506998421
648,1327.77083023627,1.3784620724132315
649,1326.6041848455163,1.3971525265492437
650,1491.2510249867005,1.4282616634931273
