framework,framework_version,architecture,observable,n,k,depth,n_params,n_param_sets,n_grad_components,var_pooled,var_stderr,mean_abs_grad,seed,wall_time_s,timestamp
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,3,36,50,1800,1.36347860e-03,4.71978516e-04,1.43410192e-02,42132411,0.474,2026-08-22T13:27:42.366532+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,4,48,50,2400,7.57643174e-04,1.74264778e-04,1.29699502e-02,42132442,0.854,2026-08-22T13:27:43.224255+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,5,60,50,3000,9.68925278e-04,3.59249054e-04,1.45297559e-02,42132473,1.082,2026-08-22T13:27:44.312842+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,6,72,50,3600,6.11180857e-04,1.14154488e-04,1.42413111e-02,42132504,1.302,2026-08-22T13:27:45.619256+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,7,84,50,4200,5.74982664e-04,7.05986353e-05,1.41526490e-02,42132535,0.986,2026-08-22T13:27:46.609063+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,8,96,50,4800,5.69591736e-04,7.58666206e-05,1.52349675e-02,42132566,1.207,2026-08-22T13:27:47.820267+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,9,108,50,5400,7.27606389e-04,1.57257203e-04,1.60502165e-02,42132597,1.098,2026-08-22T13:27:48.923028+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,10,120,50,6000,4.93542824e-04,8.20209624e-05,1.43575849e-02,42132628,1.188,2026-08-22T13:27:50.115267+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,11,132,50,6600,6.10372487e-04,7.87819681e-05,1.66271497e-02,42132659,1.578,2026-08-22T13:27:51.697630+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,12,144,50,7200,5.01701245e-04,4.76627850e-05,1.51885505e-02,42132690,1.450,2026-08-22T13:27:53.153114+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,13,156,50,7800,4.87397790e-04,4.21867692e-05,1.56695946e-02,42132721,1.716,2026-08-22T13:27:54.872993+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,14,168,50,8400,3.93488083e-04,3.00833837e-05,1.44298978e-02,42132752,2.011,2026-08-22T13:27:56.888273+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,15,180,50,9000,3.73478510e-04,2.68629286e-05,1.39827908e-02,42132783,2.809,2026-08-22T13:27:59.701438+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,16,192,50,9600,3.73436292e-04,2.74469649e-05,1.43575234e-02,42132814,1.959,2026-08-22T13:28:01.665014+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,17,204,50,10200,3.67628712e-04,2.22854596e-05,1.42940734e-02,42132845,2.142,2026-08-22T13:28:03.811240+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,18,216,50,10800,3.48294393e-04,2.17231000e-05,1.41606391e-02,42132876,2.248,2026-08-22T13:28:06.063130+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,19,228,50,11400,3.46419072e-04,1.83298450e-05,1.40803327e-02,42132907,2.353,2026-08-22T13:28:08.421291+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,20,240,50,12000,3.33376469e-04,1.84829131e-05,1.38846423e-02,42132938,3.716,2026-08-22T13:28:12.141940+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,21,252,50,12600,3.35197769e-04,2.41463276e-05,1.38154604e-02,42132969,2.805,2026-08-22T13:28:14.951564+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,22,264,50,13200,3.12968880e-04,2.17655122e-05,1.34068572e-02,42133000,2.899,2026-08-22T13:28:17.855489+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,23,276,50,13800,3.27302300e-04,1.46882228e-05,1.38493945e-02,42133031,2.952,2026-08-22T13:28:20.812207+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,24,288,50,14400,2.84954440e-04,1.19510042e-05,1.30909128e-02,42133062,3.753,2026-08-22T13:28:24.569878+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,25,300,50,15000,2.93872273e-04,1.00706066e-05,1.33367397e-02,42133093,3.577,2026-08-22T13:28:28.151214+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,26,312,50,15600,2.87152872e-04,1.15530476e-05,1.31799405e-02,42133124,3.271,2026-08-22T13:28:31.426522+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,27,324,50,16200,2.90951936e-04,9.54490397e-06,1.33189576e-02,42133155,3.482,2026-08-22T13:28:34.913883+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,28,336,50,16800,2.83465548e-04,7.98786759e-06,1.31507397e-02,42133186,4.798,2026-08-22T13:28:39.716723+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,29,348,50,17400,3.00147309e-04,9.17178153e-06,1.34690029e-02,42133217,3.847,2026-08-22T13:28:43.567507+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,12,12,30,360,50,18000,2.77492941e-04,6.52298869e-06,1.30095980e-02,42133248,3.689,2026-08-22T13:28:47.261417+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,1,14,50,700,3.38010620e-02,3.43103721e-03,4.38501877e-02,42142273,0.373,2026-08-22T13:28:47.639897+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,2,28,50,1400,3.37006857e-02,2.13961453e-03,5.70075901e-02,42142304,0.497,2026-08-22T13:28:48.141904+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,3,42,50,2100,2.46115870e-02,1.77596508e-03,4.74999885e-02,42142335,0.768,2026-08-22T13:28:48.914265+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,4,56,50,2800,2.47853040e-02,1.88727486e-03,5.07802424e-02,42142366,1.332,2026-08-22T13:28:50.252951+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,5,70,50,3500,2.10832101e-02,1.53300732e-03,4.91203114e-02,42142397,1.656,2026-08-22T13:28:51.916833+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,6,84,50,4200,2.05547558e-02,1.53336706e-03,5.08346889e-02,42142428,1.192,2026-08-22T13:28:53.113999+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,7,98,50,4900,1.69909346e-02,8.72989660e-04,4.96088787e-02,42142459,1.533,2026-08-22T13:28:54.651732+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,8,112,50,5600,1.82070685e-02,9.49144645e-04,5.20395212e-02,42142490,1.492,2026-08-22T13:28:56.147877+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,9,126,50,6300,1.38396291e-02,7.26606940e-04,4.92443802e-02,42142521,1.661,2026-08-22T13:28:57.814250+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,10,140,50,7000,1.56981480e-02,1.03841572e-03,4.99047421e-02,42142552,2.031,2026-08-22T13:28:59.850300+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,11,154,50,7700,1.22036403e-02,7.56199289e-04,4.62002364e-02,42142583,1.954,2026-08-22T13:29:01.808361+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,12,168,50,8400,1.13450336e-02,6.41972045e-04,4.40568653e-02,42142614,3.666,2026-08-22T13:29:05.479248+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,13,182,50,9100,8.45869200e-03,5.23858288e-04,4.07469433e-02,42142645,2.542,2026-08-22T13:29:08.025690+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,14,196,50,9800,9.82830859e-03,4.47447905e-04,4.28988729e-02,42142676,2.715,2026-08-22T13:29:10.745684+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,15,210,50,10500,8.35847090e-03,4.76797749e-04,4.08700916e-02,42142707,2.832,2026-08-22T13:29:13.582111+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,16,224,50,11200,8.21483328e-03,4.28612548e-04,3.99029988e-02,42142738,3.924,2026-08-22T13:29:17.510271+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,17,238,50,11900,6.46017611e-03,3.33688323e-04,3.76599516e-02,42142769,3.563,2026-08-22T13:29:21.077816+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,18,252,50,12600,7.38397622e-03,5.09404043e-04,3.83629318e-02,42142800,3.527,2026-08-22T13:29:24.609069+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,19,266,50,13300,5.58480212e-03,4.10998952e-04,3.50600776e-02,42142831,3.652,2026-08-22T13:29:28.265422+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,20,280,50,14000,5.66600255e-03,3.72381211e-04,3.54009269e-02,42142862,5.156,2026-08-22T13:29:33.426629+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,21,294,50,14700,4.27850058e-03,2.17270360e-04,3.25921157e-02,42142893,4.051,2026-08-22T13:29:37.482707+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,22,308,50,15400,4.52087666e-03,2.66563030e-04,3.24206822e-02,42142924,3.791,2026-08-22T13:29:41.277853+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,23,322,50,16100,3.28454971e-03,1.71742646e-04,2.90673885e-02,42142955,5.769,2026-08-22T13:29:47.051850+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,24,336,50,16800,3.97810206e-03,2.13646705e-04,3.01524488e-02,42142986,4.718,2026-08-22T13:29:51.774157+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,25,350,50,17500,2.79515262e-03,1.58405367e-04,2.71551739e-02,42143017,5.337,2026-08-22T13:29:57.116293+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,26,364,50,18200,3.22335690e-03,2.16288083e-04,2.79288592e-02,42143048,5.291,2026-08-22T13:30:02.411203+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,27,378,50,18900,2.38275080e-03,1.61849360e-04,2.52807888e-02,42143079,4.961,2026-08-22T13:30:07.377052+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,28,392,50,19600,2.47945173e-03,1.32318692e-04,2.50625658e-02,42143110,6.617,2026-08-22T13:30:13.998408+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,29,406,50,20300,1.88142220e-03,1.30405109e-04,2.29398499e-02,42143141,5.484,2026-08-22T13:30:19.486492+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,2,30,420,50,21000,2.11362095e-03,1.20320064e-04,2.39231981e-02,42143172,6.890,2026-08-22T13:30:26.381599+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,1,14,50,700,3.62817720e-02,2.70509818e-03,5.99013067e-02,42143282,0.340,2026-08-22T13:30:26.726125+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,2,28,50,1400,2.22188389e-02,1.82950746e-03,4.92925454e-02,42143313,0.489,2026-08-22T13:30:27.220065+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,3,42,50,2100,2.43155668e-02,1.86723096e-03,5.17811241e-02,42143344,0.631,2026-08-22T13:30:27.855285+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,4,56,50,2800,1.82019719e-02,1.61459707e-03,5.04089050e-02,42143375,0.792,2026-08-22T13:30:28.652452+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,5,70,50,3500,2.02716993e-02,1.47855392e-03,5.33743433e-02,42143406,0.961,2026-08-22T13:30:29.618399+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,6,84,50,4200,1.69201135e-02,1.23255984e-03,5.18624476e-02,42143437,1.087,2026-08-22T13:30:30.709409+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,7,98,50,4900,1.63962999e-02,9.24008676e-04,5.05923859e-02,42143468,1.281,2026-08-22T13:30:31.994626+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,8,112,50,5600,1.23808048e-02,9.57837340e-04,4.65614216e-02,42143499,1.433,2026-08-22T13:30:33.432320+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,9,126,50,6300,1.15691973e-02,7.41841834e-04,4.51232770e-02,42143530,2.131,2026-08-22T13:30:35.568214+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,10,140,50,7000,9.62620906e-03,6.89315501e-04,4.39554228e-02,42143561,2.783,2026-08-22T13:30:38.355790+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,11,154,50,7700,9.35427855e-03,5.21647220e-04,4.30118807e-02,42143592,2.163,2026-08-22T13:30:40.523211+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,12,168,50,8400,7.59829933e-03,3.52386676e-04,4.11628618e-02,42143623,2.161,2026-08-22T13:30:42.688806+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,13,182,50,9100,8.70199640e-03,5.06755266e-04,4.30718009e-02,42143654,2.425,2026-08-22T13:30:45.118597+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,14,196,50,9800,5.84254513e-03,3.19922931e-04,3.80077685e-02,42143685,2.578,2026-08-22T13:30:47.700867+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,15,210,50,10500,5.92590855e-03,3.00033732e-04,3.73985745e-02,42143716,3.993,2026-08-22T13:30:51.698381+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,16,224,50,11200,5.01016579e-03,2.69540955e-04,3.57416219e-02,42143747,2.893,2026-08-22T13:30:54.596104+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,17,238,50,11900,5.63202157e-03,3.49051222e-04,3.64127098e-02,42143778,2.914,2026-08-22T13:30:57.513900+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,18,252,50,12600,4.37209224e-03,2.92323402e-04,3.36806244e-02,42143809,3.367,2026-08-22T13:31:00.885964+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,19,266,50,13300,4.39887792e-03,3.06183258e-04,3.30722353e-02,42143840,4.980,2026-08-22T13:31:05.870261+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,20,280,50,14000,3.57032816e-03,2.06307656e-04,3.12857172e-02,42143871,3.584,2026-08-22T13:31:09.458913+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,21,294,50,14700,3.68289604e-03,2.27675348e-04,3.09692685e-02,42143902,3.708,2026-08-22T13:31:13.170516+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,22,308,50,15400,2.98778488e-03,2.50215722e-04,2.86886190e-02,42143933,5.349,2026-08-22T13:31:18.524144+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,23,322,50,16100,2.97382440e-03,2.00693526e-04,2.82191673e-02,42143964,4.229,2026-08-22T13:31:22.757270+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,24,336,50,16800,2.48800551e-03,1.92285184e-04,2.66753612e-02,42143995,4.370,2026-08-22T13:31:27.131193+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,25,350,50,17500,2.45279942e-03,1.71932286e-04,2.58719200e-02,42144026,6.050,2026-08-22T13:31:33.186473+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,26,364,50,18200,2.04982558e-03,1.27993638e-04,2.47898211e-02,42144057,4.634,2026-08-22T13:31:37.825914+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,27,378,50,18900,1.89430463e-03,1.07400618e-04,2.35076553e-02,42144088,6.162,2026-08-22T13:31:43.991968+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,28,392,50,19600,1.40146461e-03,8.11203373e-05,2.09556810e-02,42144119,5.074,2026-08-22T13:31:49.070701+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,29,406,50,20300,1.70361497e-03,9.60921798e-05,2.25126305e-02,42144150,5.332,2026-08-22T13:31:54.407085+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,3,30,420,50,21000,1.36003696e-03,9.59098230e-05,2.05089902e-02,42144181,6.610,2026-08-22T13:32:01.021617+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,1,14,50,700,3.88293313e-02,2.24556628e-03,6.11026769e-02,42144291,0.346,2026-08-22T13:32:01.373842+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,2,28,50,1400,2.48549377e-02,1.86575549e-03,5.72747018e-02,42144322,0.478,2026-08-22T13:32:01.855749+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,3,42,50,2100,1.51117273e-02,9.97438767e-04,4.59077293e-02,42144353,0.618,2026-08-22T13:32:02.478543+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,4,56,50,2800,1.56367189e-02,1.05126002e-03,5.12713393e-02,42144384,1.008,2026-08-22T13:32:03.490535+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,5,70,50,3500,1.03748594e-02,8.07079466e-04,4.10911933e-02,42144415,0.989,2026-08-22T13:32:04.485424+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,6,84,50,4200,1.29142940e-02,1.12938406e-03,4.73779505e-02,42144446,1.087,2026-08-22T13:32:05.576596+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,7,98,50,4900,9.15989610e-03,6.55127087e-04,4.22318929e-02,42144477,1.306,2026-08-22T13:32:06.887953+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,8,112,50,5600,9.53441507e-03,6.31179076e-04,4.24314862e-02,42144508,2.178,2026-08-22T13:32:09.070295+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,9,126,50,6300,6.85717289e-03,4.20149666e-04,3.87557059e-02,42144539,2.288,2026-08-22T13:32:11.362513+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,10,140,50,7000,8.13075043e-03,4.69750405e-04,4.32459715e-02,42144570,1.714,2026-08-22T13:32:13.081425+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,11,154,50,7700,6.15960962e-03,4.54218978e-04,3.82295230e-02,42144601,2.014,2026-08-22T13:32:15.099368+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,12,168,50,8400,6.60540353e-03,5.13207127e-04,3.97683318e-02,42144632,2.046,2026-08-22T13:32:17.149245+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,13,182,50,9100,4.66032040e-03,3.61946433e-04,3.48165952e-02,42144663,2.322,2026-08-22T13:32:19.477542+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,14,196,50,9800,5.80445710e-03,3.34608126e-04,3.85953154e-02,42144694,3.703,2026-08-22T13:32:23.185650+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,15,210,50,10500,3.98928685e-03,3.40960406e-04,3.24319037e-02,42144725,2.916,2026-08-22T13:32:26.108519+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,16,224,50,11200,4.13959301e-03,2.33548926e-04,3.38874093e-02,42144756,2.962,2026-08-22T13:32:29.074670+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,17,238,50,11900,3.57587487e-03,2.31907526e-04,3.15885856e-02,42144787,2.985,2026-08-22T13:32:32.065094+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,18,252,50,12600,3.51238330e-03,1.70044902e-04,3.12695887e-02,42144818,4.499,2026-08-22T13:32:36.568661+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,19,266,50,13300,2.50318916e-03,1.87438217e-04,2.73910973e-02,42144849,3.458,2026-08-22T13:32:40.030836+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,20,280,50,14000,2.76647857e-03,1.94127953e-04,2.80612854e-02,42144880,3.535,2026-08-22T13:32:43.571641+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,21,294,50,14700,1.77160033e-03,1.00753157e-04,2.38149583e-02,42144911,4.244,2026-08-22T13:32:47.819894+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,22,308,50,15400,2.35667616e-03,1.54166756e-04,2.64216435e-02,42144942,4.796,2026-08-22T13:32:52.619520+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,23,322,50,16100,1.87524569e-03,1.20504675e-04,2.42843751e-02,42144973,4.017,2026-08-22T13:32:56.640779+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,24,336,50,16800,1.91552176e-03,1.22475951e-04,2.44690809e-02,42145004,5.203,2026-08-22T13:33:01.848467+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,25,350,50,17500,1.40169596e-03,8.98141030e-05,2.12992305e-02,42145035,5.144,2026-08-22T13:33:06.995942+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,26,364,50,18200,1.49589167e-03,7.97109116e-05,2.22154305e-02,42145066,4.716,2026-08-22T13:33:11.716474+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,27,378,50,18900,1.11812537e-03,7.22651967e-05,1.95254891e-02,42145097,6.225,2026-08-22T13:33:17.945551+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,28,392,50,19600,1.35744006e-03,7.15438847e-05,2.10076025e-02,42145128,5.316,2026-08-22T13:33:23.265423+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,29,406,50,20300,9.11178300e-04,5.63675602e-05,1.76448701e-02,42145159,6.855,2026-08-22T13:33:30.124955+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,4,30,420,50,21000,1.09748374e-03,6.67035967e-05,1.89664104e-02,42145190,5.605,2026-08-22T13:33:35.734097+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,1,14,50,700,2.62161509e-02,2.35830184e-03,5.62247275e-02,42145300,0.325,2026-08-22T13:33:36.064477+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,2,28,50,1400,1.51370751e-02,1.99376786e-03,4.09726057e-02,42145331,0.518,2026-08-22T13:33:36.586968+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,3,42,50,2100,1.30700177e-02,1.39778187e-03,4.27115100e-02,42145362,0.640,2026-08-22T13:33:37.231225+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,4,56,50,2800,7.50413880e-03,7.25237345e-04,3.65084849e-02,42145393,0.830,2026-08-22T13:33:38.064011+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,5,70,50,3500,1.09225963e-02,8.34484531e-04,4.48481647e-02,42145424,0.982,2026-08-22T13:33:39.050464+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,6,84,50,4200,7.25329770e-03,6.56967300e-04,3.90152442e-02,42145455,1.665,2026-08-22T13:33:40.719993+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,7,98,50,4900,9.77471515e-03,7.78825084e-04,4.48311938e-02,42145486,2.175,2026-08-22T13:33:42.899560+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,8,112,50,5600,5.21053667e-03,4.85318691e-04,3.50922349e-02,42145517,1.479,2026-08-22T13:33:44.383631+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,9,126,50,6300,6.29562855e-03,5.00109847e-04,3.91098740e-02,42145548,1.896,2026-08-22T13:33:46.283888+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,10,140,50,7000,4.51912249e-03,4.47123728e-04,3.38167651e-02,42145579,1.800,2026-08-22T13:33:48.088374+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,11,154,50,7700,5.13241189e-03,3.53631126e-04,3.64173352e-02,42145610,2.173,2026-08-22T13:33:50.266441+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,12,168,50,8400,2.99076203e-03,2.37427751e-04,2.89111580e-02,42145641,2.283,2026-08-22T13:33:52.553766+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,13,182,50,9100,4.12899749e-03,3.19177273e-04,3.31593770e-02,42145672,3.793,2026-08-22T13:33:56.350166+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,14,196,50,9800,2.85325111e-03,2.24091173e-04,2.88836947e-02,42145703,2.643,2026-08-22T13:33:58.996772+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,15,210,50,10500,2.89413774e-03,1.94746702e-04,2.89516717e-02,42145734,2.747,2026-08-22T13:34:01.748668+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,16,224,50,11200,2.36754399e-03,1.80589205e-04,2.71792006e-02,42145765,2.674,2026-08-22T13:34:04.427434+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,17,238,50,11900,3.03581759e-03,2.79344343e-04,2.94949404e-02,42145796,4.429,2026-08-22T13:34:08.861037+00:00
pennylane-lightning.qubit,0.45.1,brickwall,pauli_z_first_k,14,5,18,252,50,12600,1.75297148e-03,1.26672881e-04,2.41932895e-02,42145827,3.333,2026-08-22T13:34:12.198695+00:00
